"Source Url","Pair","Match Line"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (2%)","502"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (52%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (46%)","415"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (44%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (27%)","380"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (27%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (44%)","380"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (4%)","372"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (48%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (26%)","382"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (48%);/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (26%)","382"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","360"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (39%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (1%)","309"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (39%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (1%)","309"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (38%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (34%)","288"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (39%);/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (38%)","288"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (37%)","296"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (37%);/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (3%)","296"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (37%)","292"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (37%);/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%)","292"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (37%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (20%)","261"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (20%);/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (37%)","261"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (36%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","287"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (36%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","287"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (70%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (27%)","381"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (10%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (19%)","235"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (19%);/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (10%)","235"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (18%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (10%)","222"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (19%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (10%)","218"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (33%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (10%)","224"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (32%);/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (9%)","218"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (28%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (9%)","217"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (9%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (28%)","211"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (31%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (9%)","211"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (9%);/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (31%)","211"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (71%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (71%)","194"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-prachitamane/ (87%);/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (72%)","173"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-shiboo18/ (99%);/Users/lord/Documents/2016green43/2016greenironhack4-shiboo18/ (99%)","106"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-aterriqu/ (74%);/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (41%)","128"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-meetalivaidya/ (61%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (28%)","165"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pjt90/ (73%);/Users/lord/Documents/2016green43/2016greenironhack4-pjt90/ (44%)","249"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-wluan/ (73%);/Users/lord/Documents/2016green43/2016greenironhack4-wluan/ (42%)","174"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (16%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (10%)","220"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (15%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (8%)","217"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","150"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (25%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (11%)","155"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","150"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (6%)","119"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (6%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (8%)","119"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (6%)","119"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (7%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (8%)","119"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (6%)","143"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (6%);/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (1%)","143"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sabrina-hsu/ (97%);/Users/lord/Documents/2016green43/2016greenironhack4-sabrina-hsu/ (96%)","119"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (10%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (7%)","146"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (11%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (7%)","146"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","85"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","73"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (2%)","73"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (9%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (5%)","120"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (10%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (5%)","120"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (30%)","61"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (30%)","62"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (30%)","63"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (29%)","64"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (19%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (5%)","158"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (19%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (6%)","158"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (7%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (6%)","160"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-tanmayee123/ (25%);/Users/lord/Documents/2016green43/2016greenironhack4-tanmayee123/ (25%)","101"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (2%)","77"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (5%)","159"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (8%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (7%)","96"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (9%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (2%)","62"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (9%);/Users/lord/Documents/2016green43/2016greenironhack4-lostkuma/ (2%)","62"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-shiboo18/ (49%)","77"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-shiboo18/ (49%)","77"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-jeffkeilmann/ (95%);/Users/lord/Documents/2016green43/2016greenironhack4-ishwetasingh/ (0%)","91"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-jeffkeilmann/ (95%);/Users/lord/Documents/2016green43/2016greenironhack3-ishwetasingh/ (0%)","91"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-shiboo18/ (47%)","69"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-shiboo18/ (47%)","69"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (4%)","94"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (4%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (23%)","71"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (1%)","26"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","86"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (4%)","88"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ishwetasingh/ (0%)","79"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-ishwetasingh/ (0%)","79"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (4%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (21%)","68"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-ankitbatheja/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","22"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (7%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","82"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","18"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-ankitbatheja/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%)","18"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (5%)","77"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (6%);/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%)","77"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-Christyyy/ (98%);/Users/lord/Documents/2016green43/2016greenironhack4-Christyyy/ (41%)","49"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (10%)","76"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (10%)","76"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-crloflin/ (87%);/Users/lord/Documents/2016green43/2016greenironhack4-crloflin/ (62%)","64"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-ishwetasingh/ (0%)","49"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-ishwetasingh/ (0%)","49"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (6%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (4%)","97"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (11%);/Users/lord/Documents/2016green43/2016greenironhack3-pmittal115/ (6%)","80"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (5%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (9%)","68"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-dengc/ (3%)","72"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack3-dengc/ (3%)","72"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (16%)","55"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (4%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (8%)","72"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (10%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (8%)","63"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (1%);/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%)","39"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (8%)","46"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","37"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (5%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (5%);/Users/lord/Documents/2016green43/2016greenironhack3-lostkuma/ (1%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (14%)","53"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (5%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (14%)","41"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (4%);/Users/lord/Documents/2016green43/2016greenironhack3-taycurt17/ (13%)","38"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (15%)","32"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-meetalivaidya/ (7%)","39"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-prachitamane/ (14%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","33"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (8%);/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (4%)","51"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-MegamindHenry/ (4%);/Users/lord/Documents/2016green43/2016greenironhack3-huayifang/ (8%)","51"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (1%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (1%)","24"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-pmittal115/ (1%);/Users/lord/Documents/2016green43/2016greenironhack4-sauravn/ (0%)","36"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (9%)","35"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-cgrieger12/ (2%);/Users/lord/Documents/2016green43/2016greenironhack3-aterriqu/ (16%)","35"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-abelal16/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (11%)","36"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-aterriqu/ (9%)","35"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (2%);/Users/lord/Documents/2016green43/2016greenironhack3-aterriqu/ (16%)","35"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-cgrieger12/ (2%);/Users/lord/Documents/2016green43/2016greenironhack4-patrickherrod/ (0%)","34"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack3-abelal16/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-taycurt17/ (10%)","31"
"http://moss.stanford.edu/results/9031270/","/Users/lord/Documents/2016green43/2016greenironhack4-MegamindHenry/ (3%);/Users/lord/Documents/2016green43/2016greenironhack4-huayifang/ (2%)","36"
