"Source Url","Pair","Match Line"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-huayifang/ (15%);/Users/lord/Documents/2016green32/2016greenironhack3-wluan/ (11%)","33"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (2%)","19"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-huayifang/ (15%);/Users/lord/Documents/2016green32/2016greenironhack3-dengc/ (1%)","43"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-wluan/ (11%)","31"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-aterriqu/ (10%)","31"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-cgrieger12/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (10%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (8%)","21"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (8%);/Users/lord/Documents/2016green32/2016greenironhack3-tanmayee123/ (6%)","29"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%)","22"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-tanmayee123/ (5%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (8%)","29"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (10%);/Users/lord/Documents/2016green32/2016greenironhack3-dengc/ (1%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-dengc/ (2%);/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (10%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%)","22"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (2%);/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (10%)","22"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-Christyyy/ (62%);/Users/lord/Documents/2016green32/2016greenironhack3-Christyyy/ (36%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-pmittal115/ (15%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (6%)","22"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (2%)","19"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-lostkuma/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (6%)","27"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (8%)","20"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (10%)","20"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-jeffkeilmann/ (97%);/Users/lord/Documents/2016green32/2016greenironhack3-jeffkeilmann/ (97%)","30"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-MegamindHenry/ (2%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (2%);/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (2%);/Users/lord/Documents/2016green32/2016greenironhack2-cgrieger12/ (1%)","15"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-MegamindHenry/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-MegamindHenry/ (2%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (2%);/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (2%);/Users/lord/Documents/2016green32/2016greenironhack2-taycurt17/ (9%)","20"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (7%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (3%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-huayifang/ (12%);/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (1%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-huayifang/ (12%);/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (2%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-cgrieger12/ (1%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-cgrieger12/ (1%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-lostkuma/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-shiboo18/ (10%)","15"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-lostkuma/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-shiboo18/ (10%)","15"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (8%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-shiboo18/ (10%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-shiboo18/ (10%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (7%)","8"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-sauravn/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-sauravn/ (0%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-pmittal115/ (12%);/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (7%)","13"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-shiboo18/ (10%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-shiboo18/ (10%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-huayifang/ (11%);/Users/lord/Documents/2016green32/2016greenironhack2-wluan/ (12%)","32"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-dengc/ (1%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-dengc/ (1%)","13"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-MegamindHenry/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (5%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (5%)","22"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (3%);/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%)","13"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-pmittal115/ (11%);/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (3%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-crloflin/ (38%);/Users/lord/Documents/2016green32/2016greenironhack3-crloflin/ (24%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (6%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (8%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (6%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (5%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (3%);/Users/lord/Documents/2016green32/2016greenironhack3-pjt90/ (7%)","23"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (3%);/Users/lord/Documents/2016green32/2016greenironhack2-pjt90/ (7%)","23"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-taycurt17/ (7%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (6%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-sauravn/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (3%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-lostkuma/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (6%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-lostkuma/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (7%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-cgrieger12/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (6%)","19"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-dengc/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-wluan/ (7%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-sauravn/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (5%)","18"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-cgrieger12/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-patrickherrod/ (0%)","8"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-cgrieger12/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-MegamindHenry/ (1%)","8"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-huayifang/ (2%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (4%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack3-tanmayee123/ (3%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack2-tanmayee123/ (3%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-shiboo18/ (8%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (4%)","20"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (6%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-shiboo18/ (8%);/Users/lord/Documents/2016green32/2016greenironhack3-taycurt17/ (4%)","20"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-abelal16/ (23%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (5%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-abelal16/ (23%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (6%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (6%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (4%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-meetalivaidya/ (6%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-huayifang/ (8%);/Users/lord/Documents/2016green32/2016greenironhack2-dengc/ (1%)","14"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack3-meetalivaidya/ (4%)","17"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%)","10"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-aterriqu/ (5%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack3-tanmayee123/ (3%)","13"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack2-tanmayee123/ (3%)","13"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-pmittal115/ (9%);/Users/lord/Documents/2016green32/2016greenironhack3-sauravn/ (0%)","12"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-pmittal115/ (9%);/Users/lord/Documents/2016green32/2016greenironhack2-sauravn/ (0%)","10"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-dengc/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-pjt90/ (6%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-dengc/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-pjt90/ (6%)","16"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-shiboo18/ (7%)","10"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-lostkuma/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-shiboo18/ (7%)","10"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-lostkuma/ (0%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-ankitbatheja/ (0%);/Users/lord/Documents/2016green32/2016greenironhack3-lostkuma/ (0%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-abelal16/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-patrickherrod/ (0%)","9"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-MegamindHenry/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-pjt90/ (5%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-MegamindHenry/ (1%);/Users/lord/Documents/2016green32/2016greenironhack2-pjt90/ (5%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack3-wluan/ (5%)","9"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-prachitamane/ (5%);/Users/lord/Documents/2016green32/2016greenironhack2-wluan/ (9%)","9"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-patrickherrod/ (0%);/Users/lord/Documents/2016green32/2016greenironhack2-abelal16/ (21%)","11"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack2-mgogte/ (91%);/Users/lord/Documents/2016green32/2016greenironhack3-mgogte/ (91%)","10"
"http://moss.stanford.edu/results/967016912/","/Users/lord/Documents/2016green32/2016greenironhack3-pmittal115/ (1%);/Users/lord/Documents/2016green32/2016greenironhack3-crloflin/ (18%)",""
