"Source Url","Pair","Match Line"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-crloflin/ (10%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-dengc/ (0%)","9"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-cgrieger12/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-Christyyy/ (10%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-Christyyy/ (10%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-taycurt17/ (2%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sauravn/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-tanmayee123/ (1%)","8"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-tanmayee123/ (1%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sabrina-hsu/ (5%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%)","5"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-Christyyy/ (10%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-dengc/ (0%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-prachitamane/ (2%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-prachitamane/ (2%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-dengc/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","13"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sauravn/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-tanmayee123/ (1%)","5"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-crloflin/ (8%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ankitbatheja/ (0%)","7"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sauravn/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-wluan/ (2%)","8"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sabrina-hsu/ (5%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sabrina-hsu/ (5%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sauravn/ (0%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","7"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-wluan/ (2%)","8"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-dengc/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ishwetasingh/ (0%)","7"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-MegamindHenry/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-wluan/ (2%)","8"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-tanmayee123/ (1%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-wluan/ (2%)","9"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sabrina-hsu/ (4%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-meetalivaidya/ (2%)","9"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-prachitamane/ (2%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ishwetasingh/ (0%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-prachitamane/ (2%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-dengc/ (0%)","9"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pmittal115/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ishwetasingh/ (0%)","8"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-taycurt17/ (1%)","9"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-tanmayee123/ (1%)","3"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-patrickherrod/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-crloflin/ (8%)","3"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sabrina-hsu/ (4%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-lostkuma/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ishwetasingh/ (0%)","1"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-jeffkeilmann/ (25%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sauravn/ (0%)","16"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-jeffkeilmann/ (25%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ishwetasingh/ (0%)","16"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-huayifang/ (1%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-tanmayee123/ (1%)","3"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-huayifang/ (1%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-meetalivaidya/ (2%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-huayifang/ (1%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-aterriqu/ (2%)","5"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-crloflin/ (8%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ishwetasingh/ (0%)","7"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-cgrieger12/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-meetalivaidya/ (2%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-wluan/ (2%)","8"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-prachitamane/ (2%)","3"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-pjt90/ (2%)","3"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-meetalivaidya/ (2%)","4"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-ankitbatheja/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-aterriqu/ (2%)","5"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-abelal16/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","9"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-MegamindHenry/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-shiboo18/ (3%)","6"
"http://moss.stanford.edu/results/294393391/","/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-MegamindHenry/ (0%);/Users/lord/Documents/2016greenironhack-phase3-master/2016greenironhack-sabrina-hsu/ (4%)",""
